scalar,RGB_r,RGB_g,RGB_b
0.14901960784313725,0.5028790947671337,0.4912494111837608,0.85876946637532
0.15294117647058825,0.5082213846925746,0.49573104872472556,0.8601158452834938
0.1568627450980392,0.513489691474841,0.5001749536713989,0.8613879297158582
0.16078431372549018,0.5186844067794998,0.5045805975822705,0.8625856666599991
0.16470588235294117,0.5238058841278035,0.508947459381009,0.8637090120872121
0.16862745098039217,0.5288544420574908,0.5132750253346614,0.8647579309326529
0.17254901960784313,0.5338303670195167,0.5175627890342395,0.8657323970746101
0.1764705882352941,0.5387339160368251,0.5218102513775077,0.8666323933128833
0.1803921568627451,0.5435653191482925,0.5260169205538001,0.8674579113462704
0.1843137254901961,0.5483247816583938,0.5301823120307007,0.8682089517491551
0.18823529411764706,0.5530124862108512,0.5343059485424396,0.868885523947196
0.19215686274509802,0.5576285947025602,0.5383873600798644,0.8694876461921069
0.19607843137254902,0.5621732500523376,0.5424260838818505,0.8700153455355355
0.2,0.5666465778375063,0.5464216644280325,0.8704686578020275
0.20392156862745098,0.5710486878099773,0.5503736534327349,0.8708476275610787
0.20784313725490194,0.5753796753023085,0.554281609839998,0.871152308098271
0.21176470588235294,0.5796396225331517,0.5581450998195983,0.8713827613854949
0.21568627450980393,0.5838285998205683,0.5619636967639613,0.8715390580502447
0.2196078431372549,0.587946666710881,0.5657369812858856,0.8716212773439986
0.22352941176470587,0.5919938730299551,0.5694645412169886,0.8716295071096725
0.22745098039215686,0.595970259863181,0.5731459716067963,0.8715638437481451
0.23137254901960785,0.5998758604698237,0.576780874722403,0.871424392183864
0.23529411764705882,0.6037107011368772,0.5803688600486303,0.8712112658295128
0.2392156862745098,0.6074748019771016,0.5839095442886235,0.8709245865497575
0.24313725490196078,0.6111681776754986,0.5874025513648146,0.8705644846240556
0.24705882352941178,0.6147908381880882,0.5908475124202017,0.8701310987085337
0.25098039215686274,0.6183427893965281,0.5942440658198875,0.8696245757969322
0.2549019607843137,0.6218240337217963,0.597591857152824,0.8690450711806137
0.2588235294117647,0.6252345706998899,0.6008905392337112,0.8683927484076341
0.2627450980392157,0.6285743975222298,0.6041397721050118,0.8676677792408781
0.26666666666666666,0.6318435095432577,0.6073392230390294,0.8668703436152517
0.27058823529411763,0.6350419007574801,0.6104885665400145,0.8660006295939395
0.27450980392156865,0.6381695642480519,0.6135874843462568,0.8650588333237149
0.2784313725490196,0.6412264926088058,0.6166356654321277,0.8640451589893116
0.2823529411764706,0.6442126783414962,0.6196328060100371,0.8629598187668471
0.28627450980392155,0.6471281142298749,0.6225786095322746,0.8618030327763041
0.2901960784313725,0.6499727936920945,0.6254727866926968,0.8605750290330593
0.29411764705882354,0.652746711112819,0.628315055428242,0.8592760433984659
0.2980392156862745,0.6554498621563195,0.6311051409202321,0.8579063195294855
0.30196078431372547,0.658082244061726,0.6338427755954464,0.8564661088273627
0.3058823529411765,0.6606438559215351,0.6365276991269336,0.8549556703853483
0.30980392156862746,0.6631346989443698,0.6391596584345419,0.8533752709354611
0.3137254901960784,0.6655547767029393,0.6417384076851469,0.8517251847942906
0.3176470588235294,0.6679040953680571,0.6442637082925519,0.8500056938078352
0.32156862745098036,0.670182663929529,0.6467353289170413,0.8482170872953742
